Serial,Event,Code Province,Code District,Code Division,Date (YMD),Duration (d),Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Lost Cattle,Damages in roads Mts
135631,FLOOD,lka001,lka001001,lka001001012,27/05/2011,9,0.0,0.0,0.0,3.0,6,0,820,0,0,0,0,0,0,0.0,0,0
135632,FLOOD,lka001,lka001002,lka001002039,27/05/2011,9,0.0,0.0,0.0,0.0,2,0,5614,0,0,0,0,0,0,0.0,0,0
135633,FLOOD,lka001,lka001002,lka001002018,27/05/2011,9,0.0,0.0,0.0,0.0,0,0,73,0,0,0,0,0,0,0.0,0,0
135634,FLOOD,lka001,lka001002,lka001002036,27/05/2011,9,0.0,0.0,0.0,0.0,0,0,4654,0,0,0,0,0,0,0.0,0,0
135636,FLOOD,lka009,lka009001,lka009001003,27/05/2011,9,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0,0
135637,FLOOD,lka002,lka002003,lka002003015,27/05/2011,9,0.0,0.0,0.0,0.0,1,0,3,0,0,0,0,0,0,0.0,0,0
135638,FLOOD,lka007,lka007002,lka007002006,19/12/2011,2,0.0,0.0,0.0,0.0,0,0,67,0,0,0,0,0,0,0.0,0,0
135639,FLOOD,lka004,lka004005,lka004005006,18/12/2011,2,0.0,0.0,0.0,0.0,0,0,11484,0,0,0,0,0,0,0.0,0,0
135640,FLOOD,lka004,lka004005,lka004005009,18/12/2011,2,0.0,0.0,0.0,0.0,0,0,2701,0,0,0,0,0,0,0.0,0,0
135641,FLOOD,lka004,lka004005,lka004005003,18/12/2011,2,0.0,0.0,0.0,0.0,0,0,122,0,0,0,0,0,0,0.0,0,0
135642,FLOOD,lka004,lka004005,lka004005012,18/12/2011,2,0.0,0.0,0.0,0.0,0,0,310,0,0,0,0,0,0,0.0,0,0
135643,FLOOD,lka004,lka004002,lka004002003,20/12/2011,2,0.0,0.0,0.0,0.0,0,0,596,0,0,0,0,0,0,0.0,0,0
135644,FLOOD,lka004,lka004002,lka004002006,20/12/2011,3,0.0,0.0,0.0,0.0,0,0,133,0,0,0,0,0,0,0.0,0,0
135645,FLOOD,lka004,lka004001,lka004001045,20/12/2011,2,0.0,0.0,0.0,0.0,0,0,542,0,0,0,0,0,0,0.0,0,0
135646,FLOOD,lka004,lka004001,lka004001033,20/12/2011,2,0.0,0.0,0.0,0.0,0,0,823,0,0,0,0,0,0,0.0,0,0
135647,FLOOD,lka004,lka004001,lka004001024,20/12/2011,2,0.0,0.0,0.0,0.0,0,0,8384,0,0,0,0,0,0,0.0,0,0
135648,FLOOD,lka004,lka004001,lka004001039,20/12/2011,2,0.0,0.0,0.0,0.0,0,0,867,0,0,0,0,0,0,0.0,0,0
135649,FLOOD,lka004,lka004001,lka004001036,20/12/2011,2,0.0,0.0,0.0,0.0,0,0,765,0,0,0,0,0,0,0.0,0,0
135650,FLOOD,lka004,lka004004,lka004004015,19/12/2011,2,1.0,0.0,0.0,0.0,0,0,2033,0,0,0,0,0,0,0.0,0,0
135651,FLOOD,lka004,lka004004,lka004004009,19/12/2011,2,0.0,0.0,0.0,0.0,0,0,3371,0,0,0,0,0,0,0.0,0,0
135652,FLOOD,lka004,lka004004,lka004004012,19/12/2011,2,0.0,0.0,0.0,0.0,0,0,4801,0,0,0,0,0,0,0.0,0,0
135653,FLOOD,lka004,lka004004,lka004004003,19/12/2011,2,0.0,0.0,0.0,0.0,0,0,1890,0,0,0,0,0,0,0.0,0,0
135656,FLOOD,lka005,lka005001,lka005001039,25/11/2011,2,0.0,0.0,0.0,0.0,0,0,151,0,0,0,0,0,0,0.0,0,0
135657,FLOOD,lka005,lka005001,lka005001012,25/11/2011,2,0.0,0.0,0.0,0.0,0,0,7541,0,0,0,0,0,0,0.0,0,0
135658,FLOOD,lka005,lka005001,lka005001033,25/11/2011,2,0.0,0.0,0.0,0.0,0,0,238,0,0,0,0,0,0,0.0,0,0
135659,FLOOD,lka005,lka005001,lka005001015,25/11/2011,2,0.0,0.0,0.0,0.0,0,0,585,0,0,0,0,0,0,0.0,0,0
135670,FLOOD,lka004,lka004001,lka004001012,26/11/2011,0,0.0,0.0,0.0,0.0,0,0,498,0,0,0,0,0,0,0.0,0,0
135693,FLOOD,lka003,lka003003,lka003003015,25/11/2011,0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0.0,0,0
135704,FLOOD,lka003,lka003002,lka003002024,25/11/2011,0,0.0,3.0,0.0,17.0,179,0,764,0,0,0,0,0,0,0.0,0,0
135707,FLOOD,lka003,lka003002,lka003002033,25/11/2011,0,0.0,0.0,0.0,3.0,12,0,55,0,0,0,0,0,0,0.0,0,0
135715,FLOOD,lka004,lka004005,lka004005009,25/11/2011,0,0.0,0.0,0.0,0.0,0,0,68,0,0,0,0,0,0,0.0,0,0
135716,FLOOD,lka004,lka004005,lka004005006,25/11/2011,0,1.0,0.0,0.0,0.0,765,0,3738,0,0,0,0,0,0,0.0,0,0
135718,FLOOD,lka005,lka005002,lka005002015,25/11/2011,0,0.0,0.0,0.0,1.0,1,0,10,0,0,0,0,0,0,0.0,0,0
135719,FLOOD,lka005,lka005002,lka005002027,25/11/2011,0,0.0,0.0,0.0,0.0,0,0,7052,0,0,0,0,0,0,0.0,0,0
135720,FLOOD,lka005,lka005002,lka005002048,25/11/2011,0,0.0,0.0,0.0,0.0,0,0,11281,0,0,0,0,0,0,0.0,0,0
135721,FLOOD,lka005,lka005002,lka005002034,25/11/2011,0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0.0,0,0
135722,FLOOD,lka005,lka005002,lka005002051,25/11/2011,0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0.0,0,0
135723,FLOOD,lka005,lka005002,lka005002012,25/11/2011,0,0.0,0.0,0.0,0.0,0,0,31,0,0,0,0,0,0,0.0,0,0
135726,FLOOD,lka004,lka004004,lka004004015,25/11/2011,0,0.0,0.0,0.0,0.0,54,0,195,0,0,0,0,0,0,0.0,0,0
135727,FLOOD,lka004,lka004004,lka004004006,25/11/2011,0,0.0,0.0,0.0,0.0,49,0,170,0,0,0,0,0,0,0.0,0,0
135728,FLOOD,lka004,lka004004,lka004004003,25/11/2011,0,0.0,0.0,0.0,0.0,392,0,1579,0,0,0,0,0,0,0.0,0,0
135740,FLOOD,lka002,lka002001,lka002001030,25/01/2012,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
135743,FLOOD,lka002,lka002003,lka002003012,5/2/2012,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
135744,FLOOD,lka006,lka006002,lka006002015,9/2/2012,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
135747,FLOOD,lka002,lka002003,lka002003012,12/2/2012,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
135755,FLOOD,lka003,lka003003,lka003003012,4/3/2012,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
135790,FLOOD,lka006,lka006002,lka006002015,31/05/2012,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
135869,FLOOD,lka003,lka003002,,11/7/2012,0,2.0,5.0,0.0,13.0,79,0,460,0,0,0,0,0,0,0.0,0,0
135870,FLOOD,lka003,lka003003,lka003003033,9/7/2012,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0
135946,FLOOD,lka008,lka008002,lka008002030,5/12/2012,0,0.0,0.0,0.0,0.0,12,0,110,0,0,0,0,0,0,0.0,0,0
135947,FLOOD,lka008,lka008002,lka008002021,5/12/2012,0,0.0,0.0,0.0,2.0,0,0,7,0,0,0,0,0,0,0.0,0,0
135948,FLOOD,lka004,lka004002,lka004002015,10/12/2012,0,0.0,0.0,0.0,0.0,39,0,2299,0,0,0,0,0,0,0.0,0,0
135973,FLOOD,lka007,lka007002,,10/10/2012,0,0.0,0.0,0.0,0.0,0,0,30,0,0,0,0,0,0,0.0,0,0
135980,FLOOD,lka002,lka002003,,14/10/2012,0,0.0,0.0,0.0,0.0,0,0,90,0,0,0,0,0,0,0.0,0,0
135983,FLOOD,lka002,lka002003,lka002003012,15/10/2012,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0
135985,FLOOD,lka001,lka001001,,19/10/2012,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0
135988,FLOOD,lka002,lka002001,,21/10/2012,0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0.0,0,0
135989,FLOOD,lka008,lka008002,lka008002021,21/10/2012,0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0.0,0,0
135990,FLOOD,lka001,lka001002,lka001002027,22/10/2012,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0
135998,FLOOD,lka004,lka004004,lka004004015,28/10/2012,0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0.0,0,0
135999,FLOOD,lka004,lka004004,lka004004012,28/10/2012,0,0.0,0.0,0.0,0.0,1124,0,0,0,0,0,0,0,0,0.0,0,0
136000,FLOOD,lka004,lka004005,lka004005003,30/10/2012,0,0.0,0.0,0.0,0.0,462,0,0,0,0,0,0,0,0,0.0,0,0
136001,FLOOD,lka004,lka004005,lka004005012,30/10/2012,0,0.0,0.0,0.0,0.0,171,0,0,0,0,0,0,0,0,0.0,0,0
136002,FLOOD,lka004,lka004005,lka004005012,30/10/2012,0,0.0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,0.0,0,0
136003,FLOOD,lka004,lka004005,lka004005009,30/10/2012,0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0.0,0,0
136004,FLOOD,lka004,lka004001,lka004001042,30/10/2012,0,0.0,0.0,0.0,0.0,0,0,1211,0,0,0,0,0,0,0.0,0,0
136005,FLOOD,lka004,lka004001,lka004001003,30/10/2012,0,1.0,0.0,0.0,3.0,221,0,958,0,0,0,0,0,0,0.0,0,0
136006,FLOOD,lka004,lka004001,lka004001036,30/10/2012,0,0.0,0.0,0.0,0.0,1,0,3952,0,0,0,0,0,0,0.0,0,0
136007,FLOOD,lka004,lka004001,lka004001033,30/10/2012,0,0.0,0.0,0.0,0.0,0,0,541,0,0,0,0,0,0,0.0,0,0
136008,FLOOD,lka004,lka004001,lka004001009,30/10/2012,0,0.0,0.0,0.0,0.0,1,0,2430,0,0,0,0,0,0,0.0,0,0
136009,FLOOD,lka004,lka004001,lka004001006,30/10/2012,0,0.0,0.0,0.0,117.0,12,0,2887,0,0,0,0,0,0,0.0,0,0
136010,FLOOD,lka004,lka004001,lka004001018,30/10/2012,0,0.0,1.0,0.0,0.0,1,0,72,0,0,0,0,0,0,0.0,0,0
136011,FLOOD,lka004,lka004001,lka004001015,30/10/2012,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0,0
136012,FLOOD,lka004,lka004001,lka004001024,30/10/2012,0,0.0,0.0,0.0,0.0,0,0,231,0,0,0,0,0,0,0.0,0,0
136013,FLOOD,lka004,lka004001,lka004001030,30/10/2012,0,0.0,0.0,0.0,0.0,1,0,470,0,0,0,0,0,0,0.0,0,0
136014,FLOOD,lka004,lka004001,lka004001012,30/10/2012,0,0.0,0.0,0.0,0.0,107,0,1456,0,0,0,0,0,0,0.0,0,0
136015,FLOOD,lka004,lka004001,lka004001021,30/10/2012,0,0.0,0.0,0.0,0.0,0,0,1021,0,0,0,0,0,0,0.0,0,0
136016,FLOOD,lka004,lka004001,lka004001045,30/10/2012,0,0.0,0.0,0.0,0.0,2,0,2425,0,0,0,0,0,0,0.0,0,0
136017,FLOOD,lka004,lka004001,lka004001039,30/10/2012,0,0.0,0.0,0.0,0.0,0,0,14,0,0,0,0,0,0,0.0,0,0
136018,FLOOD,lka004,lka004001,lka004001027,30/10/2012,0,2.0,0.0,0.0,6.0,3,0,2236,0,0,0,0,0,0,0.0,0,0
136019,FLOOD,lka004,lka004003,lka004003009,31/10/2012,0,0.0,0.0,0.0,0.0,110,0,440,0,0,0,0,0,0,0.0,0,0
136020,FLOOD,lka004,lka004003,lka004003003,31/10/2012,0,0.0,0.0,0.0,15.0,55,0,281,0,0,0,0,0,0,0.0,0,0
136021,FLOOD,lka004,lka004003,lka004003012,21/10/2012,0,0.0,0.0,0.0,281.0,129,0,1640,0,0,0,0,0,0,0.0,0,0
136022,FLOOD,lka004,lka004003,lka004003006,31/10/2012,0,0.0,0.0,0.0,0.0,20,0,82,0,0,0,0,0,0,0.0,0,0
136023,FLOOD,lka004,lka004002,lka004002009,31/10/2012,0,0.0,0.0,0.0,5.0,7,0,0,0,0,0,0,0,0,0.0,0,0
136024,FLOOD,lka004,lka004002,lka004002006,31/10/2012,0,0.0,0.0,0.0,5.0,36,0,0,0,0,0,0,0,0,0.0,0,0
136066,FLOOD,lka002,lka002003,lka002003015,8/10/2012,0,0.0,0.0,0.0,0.0,0,0,123,0,0,0,0,0,0,0.0,0,0
136069,FLOOD,lka004,lka004001,lka004001039,4/1/2013,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0
136070,FLOOD,lka004,lka004001,lka004001012,4/1/2013,0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0.0,0,0
136071,FLOOD,lka004,lka004001,lka004001009,4/1/2013,0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0.0,0,0
136072,FLOOD,lka005,lka005001,lka005001006,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,12651,0,0,0,0,0,0,0.0,0,0
136073,FLOOD,lka005,lka005001,lka005001042,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,26015,0,0,0,0,0,0,0.0,0,0
136074,FLOOD,lka005,lka005001,lka005001039,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,716,0,0,0,0,0,0,0.0,0,0
136075,FLOOD,lka005,lka005001,lka005001024,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,25798,0,0,0,0,0,0,0.0,0,0
136076,FLOOD,lka005,lka005001,lka005001012,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,30854,0,0,0,0,0,0,0.0,0,0
136077,FLOOD,lka005,lka005001,lka005001015,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,65429,0,0,0,0,0,0,0.0,0,0
136078,FLOOD,lka005,lka005001,lka005001021,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,37431,0,0,0,0,0,0,0.0,0,0
136079,FLOOD,lka005,lka005001,lka005001018,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,1458,0,0,0,0,0,0,0.0,0,0
136080,FLOOD,lka005,lka005001,lka005001027,25/01/2013,0,0.0,0.0,0.0,56.0,29,0,68375,0,0,0,0,0,0,0.0,0,0
136081,FLOOD,lka005,lka005001,lka005001030,25/01/2013,0,0.0,0.0,0.0,2.0,0,0,378,0,0,0,0,0,0,0.0,0,0
136082,FLOOD,lka005,lka005001,lka005001036,25/01/2013,0,0.0,0.0,0.0,1.0,5,0,73257,0,0,0,0,0,0,0.0,0,0
136083,FLOOD,lka005,lka005001,lka005001033,25/01/2013,0,1.0,0.0,0.0,3.0,9,0,36695,0,0,0,0,0,0,0.0,0,0
136086,FLOOD,lka005,lka005002,lka005002012,25/01/2013,0,0.0,0.0,0.0,4.0,25,0,241,0,0,0,0,0,0,0.0,0,0
136087,FLOOD,lka005,lka005002,lka005002015,25/01/2013,0,0.0,0.0,0.0,0.0,3,0,629,0,0,0,0,0,0,0.0,0,0
136088,FLOOD,lka005,lka005002,lka005002027,25/01/2013,0,0.0,0.0,0.0,0.0,1,0,241,0,0,0,0,0,0,0.0,0,0
136089,FLOOD,lka005,lka005002,lka005002033,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,1123,0,0,0,0,0,0,0.0,0,0
136090,FLOOD,lka005,lka005002,lka005002030,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,85,0,0,0,0,0,0,0.0,0,0
136091,FLOOD,lka005,lka005002,lka005002036,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,4243,0,0,0,0,0,0,0.0,0,0
136092,FLOOD,lka005,lka005002,lka005002025,25/01/2013,0,0.0,0.0,0.0,0.0,0,0,350,0,0,0,0,0,0,0.0,0,0
136093,FLOOD,lka005,lka005002,lka005002039,25/01/2013,0,0.0,0.0,0.0,2.0,1,0,5045,0,0,0,0,0,0,0.0,0,0
136094,FLOOD,lka005,lka005002,lka005002018,25/01/2013,0,0.0,0.0,0.0,13.0,100,0,4786,0,0,0,0,0,0,0.0,0,0
136097,FLOOD,lka004,lka004004,lka004004015,28/10/2012,9,0.0,0.0,0.0,0.0,2,0,1610,0,0,0,0,0,0,0.0,0,0
136098,FLOOD,lka004,lka004004,lka004004009,28/10/2012,9,0.0,0.0,0.0,0.0,0,0,13262,0,0,0,0,0,0,0.0,0,0
136099,FLOOD,lka004,lka004004,lka004004012,28/10/2012,9,0.0,0.0,0.0,0.0,1124,0,3510,0,0,0,0,0,0,0.0,0,0
136100,FLOOD,lka004,lka004004,lka004004006,28/10/2012,9,0.0,0.0,0.0,0.0,0,0,2336,0,0,0,0,0,0,0.0,0,0
136101,FLOOD,lka004,lka004004,lka004004003,28/10/2012,9,0.0,0.0,0.0,0.0,0,0,3176,0,0,0,0,0,0,0.0,0,0
136102,FLOOD,lka004,lka004005,lka004005003,30/10/2012,9,0.0,0.0,0.0,0.0,462,0,0,0,0,0,0,0,0,0.0,0,0
136103,FLOOD,lka004,lka004005,lka004005006,30/10/2012,9,0.0,0.0,0.0,0.0,171,0,0,0,0,0,0,0,0,0.0,0,0
136104,FLOOD,lka004,lka004005,lka004005012,30/10/2012,6,0.0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,0.0,0,0
136105,FLOOD,lka004,lka004005,lka004005009,30/10/2012,7,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0.0,0,0
136106,FLOOD,lka004,lka004001,lka004001042,30/10/2012,7,0.0,0.0,0.0,0.0,0,0,1211,0,0,0,0,0,0,0.0,0,0
136107,FLOOD,lka004,lka004001,lka004001003,30/10/2012,7,1.0,0.0,0.0,3.0,221,0,958,0,0,0,0,0,0,0.0,0,0
136108,FLOOD,lka004,lka004001,lka004001036,30/10/2012,7,0.0,0.0,0.0,0.0,1,0,3952,0,0,0,0,0,0,0.0,0,0
136109,FLOOD,lka004,lka004001,lka004001033,30/10/2012,7,0.0,0.0,0.0,0.0,0,0,541,0,0,0,0,0,0,0.0,0,0
136110,FLOOD,lka004,lka004001,lka004001009,30/10/2012,7,0.0,0.0,0.0,0.0,1,0,2430,0,214,0,0,0,0,0.0,0,0
136111,FLOOD,lka004,lka004001,lka004001006,30/10/2012,7,0.0,0.0,0.0,12.0,117,0,2887,0,0,0,0,0,0,0.0,0,0
136112,FLOOD,lka004,lka004001,lka004001018,30/10/2012,0,0.0,1.0,0.0,0.0,1,0,72,0,0,0,0,0,0,0.0,0,0
136113,FLOOD,lka004,lka004001,lka004001015,30/10/2012,7,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0,0
136114,FLOOD,lka004,lka004001,lka004001024,30/10/2012,7,0.0,0.0,0.0,0.0,0,0,231,0,0,0,0,0,0,0.0,0,0
136115,FLOOD,lka004,lka004001,lka004001030,30/10/2012,7,0.0,0.0,0.0,0.0,1,0,470,0,0,0,0,0,0,0.0,0,0
136116,FLOOD,lka004,lka004001,lka004001012,30/10/2012,7,0.0,0.0,0.0,0.0,107,0,0,0,0,0,0,0,0,0.0,0,0
136117,FLOOD,lka004,lka004001,lka004001021,30/10/2012,7,0.0,0.0,0.0,0.0,0,0,1021,0,0,0,0,0,0,0.0,0,0
136118,FLOOD,lka004,lka004001,lka004001045,30/10/2012,0,0.0,0.0,0.0,0.0,2,0,2425,0,0,0,0,0,0,0.0,0,0
136119,FLOOD,lka004,lka004001,lka004001039,30/10/2012,7,0.0,0.0,0.0,0.0,0,0,14,0,0,0,0,0,0,0.0,0,0
136120,FLOOD,lka004,lka004001,lka004001027,30/10/2012,0,2.0,0.0,0.0,3.0,6,0,2236,0,0,0,0,0,0,0.0,0,0
136120,FLOOD,lka004,lka004001,lka004001027,30/10/2012,0,2.0,0.0,0.0,3.0,6,0,2236,0,0,0,0,0,0,0.0,0,0
136122,FLOOD,lka004,lka004003,lka004003009,31/10/2012,7,0.0,0.0,0.0,0.0,110,0,440,0,0,0,0,0,0,0.0,0,0
136123,FLOOD,lka004,lka004003,lka004003003,31/10/2012,7,0.0,0.0,0.0,15.0,55,0,281,0,0,0,0,0,0,0.0,0,0
136124,FLOOD,lka004,lka004003,lka004003009,31/10/2012,0,0.0,0.0,0.0,129.0,281,0,1640,0,0,0,0,0,0,0.0,0,0
136125,FLOOD,lka004,lka004003,lka004003006,31/10/2012,6,0.0,0.0,0.0,0.0,20,0,82,0,0,0,0,0,0,0.0,0,0
136126,FLOOD,lka004,lka004002,lka004002015,31/10/2012,6,0.0,0.0,0.0,0.0,0,0,800,0,0,0,0,0,0,0.0,0,0
136127,FLOOD,lka004,lka004002,lka004002009,31/10/2012,6,0.0,0.0,0.0,5.0,7,0,197,0,0,0,0,0,0,0.0,0,0
136129,FLOOD,lka002,lka002001,lka002001042,1/2/2013,0,0.0,0.0,0.0,3.0,0,0,9,0,0,0,0,0,0,0.0,0,0
136148,FLOOD,lka003,lka003003,lka003003012,17/03/2013,0,0.0,0.0,0.0,1.0,0,0,3,0,0,0,0,0,0,0.0,0,0
136164,FLOOD,lka006,lka006001,,25/04/2013,0,0.0,0.0,0.0,0.0,5,0,14,0,0,0,0,0,0,0.0,0,0
136168,FLOOD,lka006,lka006001,,25/04/2013,0,0.0,0.0,0.0,0.0,5,0,12,0,0,0,0,0,0,0.0,0,0
136172,FLOOD,lka001,lka001002,lka001002018,4/5/2013,0,0.0,0.0,0.0,0.0,0,0,18249,0,0,0,0,0,0,0.0,0,0
136173,FLOOD,lka001,lka001002,lka001002021,4/5/2013,0,0.0,0.0,0.0,0.0,0,0,6274,0,0,0,0,0,0,0.0,0,0
136174,FLOOD,lka001,lka001002,lka001002006,4/5/2013,0,0.0,0.0,0.0,0.0,0,0,5232,0,0,0,0,0,0,0.0,0,0
136175,FLOOD,lka001,lka001002,lka001002015,4/5/2013,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0,0
136176,FLOOD,lka001,lka001002,lka001002033,4/5/2013,0,0.0,0.0,0.0,0.0,1,0,5533,0,0,0,0,0,0,0.0,0,0
136177,FLOOD,lka001,lka001002,lka001002036,4/5/2013,0,0.0,0.0,0.0,0.0,0,0,17198,0,0,0,0,0,0,0.0,0,0
136178,FLOOD,lka001,lka001002,lka001002039,4/5/2013,0,0.0,0.0,0.0,0.0,0,0,1035,0,0,0,0,0,0,0.0,0,0
136191,FLOOD,lka004,lka004001,lka004001045,13/05/2013,0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0,0
136198,FLOOD,lka005,lka005002,lka005002018,13/05/2013,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
136215,FLOOD,lka004,lka004003,,13/05/2013,0,0.0,0.0,0.0,0.0,5,0,18,0,0,0,0,0,0,0.0,0,0
136252,FLOOD,lka005,lka005002,,2012/0/0,0,0.0,0.0,0.0,0.0,0,0,2710,0,0,0,0,0,0,0.0,0,0
136281,FLOOD,lka007,lka007001,lka007001036,2012/0/0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,157.4,0,0
136300,FLOOD,lka002,lka002002,lka002002030,1/1/2012,180,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.023,0,0
136308,FLOOD,lka008,lka008001,lka008001024,1/7/2012,90,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,276.401,0,0
136310,FLOOD,lka008,lka008001,lka008001033,1/7/2012,90,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,7118.831,0,0
136313,FLOOD,lka008,lka008001,lka008001018,1/7/2012,90,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1513.93,0,0
136354,FLOOD,lka002,lka002001,lka002001042,2/6/2013,0,0.0,0.0,0.0,0.0,2,0,6,0,0,0,0,0,0,0.0,0,0
136358,FLOOD,lka001,lka001001,lka001001006,2/6/2013,0,0.0,0.0,0.0,0.0,0,0,75,0,0,0,0,0,0,0.0,0,0
136359,FLOOD,lka001,lka001001,,2/6/2013,0,0.0,0.0,0.0,0.0,0,0,199,0,0,0,0,0,0,0.0,0,0
136391,FLOOD,lka003,lka003001,lka003001045,8/6/2013,0,0.0,0.0,0.0,2.0,58,0,230,0,0,0,0,0,0,0.0,0,0
136400,FLOOD,lka003,lka003001,lka003001024,8/6/2013,0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0.0,0,0
136494,FLOOD,lka001,lka001001,lka001001003,13/06/2013,0,0.0,0.0,0.0,0.0,14,0,60,0,0,0,0,0,0,0.0,0,0
136570,FLOOD,lka004,lka004002,lka004002015,4/12/2012,0,0.0,0.0,0.0,0.0,39,0,2299,0,0,0,0,0,0,0.0,0,0
136571,FLOOD,lka008,lka008002,lka008002030,5/12/2012,0,0.0,0.0,0.0,0.0,12,0,110,0,0,0,0,0,0,0.0,0,0
136572,FLOOD,lka008,lka008002,lka008002021,5/12/2012,0,0.0,0.0,0.0,2.0,0,0,7,0,0,0,0,0,0,0.0,0,0
136576,FLOOD,lka003,lka003001,lka003001018,17/12/2012,0,0.0,0.0,0.0,1.0,0,0,4,0,0,0,0,0,0,0.0,0,0
136577,FLOOD,lka002,lka002001,lka002001024,17/12/2012,0,1.0,1.0,0.0,6.0,100,0,590,0,0,0,0,0,0,0.0,0,0
136578,FLOOD,lka002,lka002001,,17/12/2012,0,0.0,0.0,0.0,0.0,0,0,60,0,0,0,0,0,0,0.0,0,0
136579,FLOOD,lka002,lka002001,lka002001054,17/12/2012,0,0.0,0.0,0.0,1.0,0,0,6,0,0,0,0,0,0,0.0,0,0
136580,FLOOD,lka002,lka002001,lka002001045,17/12/2012,0,0.0,0.0,0.0,32.0,156,0,752,0,0,0,0,0,0,0.0,0,0
136581,FLOOD,lka002,lka002001,lka002001009,17/12/2012,0,0.0,0.0,0.0,3.0,118,0,487,0,0,0,0,0,0,0.0,0,0
136582,FLOOD,lka002,lka002001,lka002001039,17/12/2012,0,0.0,0.0,0.0,0.0,4,0,23,0,0,0,0,0,0,0.0,0,0
136583,FLOOD,lka002,lka002001,lka002001012,17/12/2012,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0,0
136584,FLOOD,lka002,lka002001,lka002001015,17/12/2012,0,0.0,1.0,0.0,2.0,10,0,190,0,0,0,0,0,0,0.0,0,0
136585,FLOOD,lka002,lka002001,lka002001018,17/12/2012,0,2.0,0.0,0.0,7.0,98,0,396,0,0,0,0,0,0,0.0,0,0
136586,FLOOD,lka002,lka002001,lka002001036,17/12/2012,0,0.0,0.0,0.0,0.0,2,0,9,0,0,0,0,0,0,0.0,0,0
136587,FLOOD,lka002,lka002001,lka002001034,17/12/2012,0,0.0,0.0,0.0,0.0,1,0,5,0,0,0,0,0,0,0.0,0,0
136588,FLOOD,lka002,lka002001,lka002001051,17/12/2012,0,0.0,0.0,0.0,2.0,11,0,46,0,0,0,0,0,0,0.0,0,0
